temperature,humidity,wind_speed,solar_radiation,heat_index,wbgt,utci,vulnerability_score,population_density,hour,day_of_year,heat_exposure_duration,htsi
27.97,84.16,1.16,0.0,32.67,26.44,28.14,80.67,8500.0,6,103,0.0,41.38
30.54,76.92,1.41,284.38,38.4,28.9,31.76,59.84,4900.0,17,134,0.0,46.18
29.41,79.21,5.71,0.0,35.71,27.33,28.64,53.2,8500.0,2,133,0.0,38.63
26.0,86.01,0.96,0.0,27.89,24.69,26.18,43.64,4900.0,0,177,0.0,35.31
28.19,90.88,5.8,0.0,34.53,27.33,27.55,82.99,3100.0,23,154,0.0,42.62
30.48,82.39,1.59,0.0,39.95,28.71,30.58,41.74,3100.0,3,140,0.0,42.88
26.0,90.01,4.98,30.4,28.04,25.12,25.8,43.83,3100.0,5,132,0.0,34.3
33.78,70.16,1.65,410.84,46.12,31.5,35.28,75.92,8500.0,8,175,0.0,56.2
30.08,86.91,5.01,20.54,40.02,28.82,29.54,75.27,4200.0,21,112,0.0,45.34
40.18,46.27,1.5,885.87,52.73,35.38,42.94,81.68,4900.0,13,145,3.0,67.18
42.47,46.21,3.25,922.22,60.03,36.77,44.11,66.98,4200.0,11,108,1.0,69.08
29.31,85.1,4.37,0.0,36.86,27.84,28.84,63.65,9200.0,19,171,0.0,41.41
26.69,80.21,1.05,11.99,29.08,24.83,26.93,64.53,3100.0,23,165,0.0,35.94
29.06,89.8,1.43,0.0,37.22,28.08,29.21,72.71,4200.0,3,144,0.0,44.24
27.1,83.98,0.5,6.81,30.38,25.6,27.42,49.15,4200.0,20,149,0.0,38.55
28.9,84.51,2.46,0.0,35.45,27.39,28.83,44.47,8500.0,23,148,0.0,39.61
39.53,57.48,2.18,915.67,58.73,36.15,41.96,48.7,9200.0,11,122,1.0,65.43
39.89,62.87,1.91,726.01,64.67,36.95,42.06,46.92,9200.0,9,108,0.0,65.83
26.38,83.63,2.23,0.0,28.64,24.83,26.38,39.5,3100.0,21,117,0.0,33.11
28.75,87.24,4.19,0.0,35.59,27.52,28.36,36.86,8500.0,6,141,0.0,39.61
28.27,89.85,5.03,0.0,34.58,27.3,27.75,37.77,3100.0,2,138,0.0,38.85
31.05,82.22,0.5,51.44,41.87,29.47,31.74,50.34,9200.0,22,126,0.0,46.75
38.33,54.4,2.34,962.56,52.31,34.64,40.76,62.8,3100.0,13,115,3.0,63.89
26.0,80.52,1.21,0.0,27.68,24.15,26.13,36.57,8500.0,23,129,0.0,33.1
37.64,56.35,1.73,703.1,51.29,34.0,39.82,72.02,4200.0,9,169,0.0,61.59
36.29,55.37,1.13,727.79,46.53,33.08,38.92,59.72,9200.0,15,127,5.0,59.11
34.67,61.47,3.19,695.12,44.78,31.49,36.16,34.45,3100.0,15,166,0.0,52.17
26.0,88.79,1.51,0.0,27.99,24.96,26.11,44.93,4900.0,21,176,0.0,35.57
36.49,60.75,0.84,684.43,50.16,34.17,39.26,73.72,8500.0,9,143,0.0,62.28
42.36,53.91,4.86,1021.46,66.63,37.76,43.29,71.87,4200.0,12,111,2.0,70.23
30.76,74.03,4.06,0.0,38.16,28.09,30.24,76.88,9200.0,5,105,0.0,41.34
45.35,51.11,1.35,894.95,76.11,40.95,48.35,39.37,4900.0,11,117,1.0,71.93
34.09,68.72,2.03,422.47,46.45,31.55,35.44,65.79,8500.0,8,124,0.0,52.77
39.09,41.13,0.62,976.08,46.59,35.12,42.88,69.06,3100.0,12,149,2.0,64.04
28.97,83.06,5.37,49.41,35.33,27.37,28.52,76.26,8500.0,3,134,0.0,40.81
29.57,84.19,1.78,0.0,37.46,28.01,29.63,74.28,8500.0,23,135,0.0,44.91
38.3,63.0,1.52,863.27,58.27,36.01,41.08,38.07,4200.0,10,161,0.0,64.45
29.28,82.35,3.47,0.0,36.1,27.54,28.99,79.13,4900.0,19,144,0.0,42.24
29.22,71.93,1.96,159.03,33.6,26.72,29.84,80.18,4200.0,17,175,0.0,43.51
37.1,55.2,1.42,888.32,48.9,33.98,39.96,81.07,8500.0,10,174,0.0,63.1
26.42,81.41,2.48,22.41,28.59,24.7,26.5,72.57,9200.0,20,115,0.0,35.89
28.61,87.57,2.12,0.0,35.2,27.41,28.61,57.68,3100.0,3,174,0.0,40.37
33.32,74.14,2.33,207.56,46.43,30.96,33.96,45.4,4200.0,17,114,0.0,48.69
28.13,93.47,2.46,52.71,34.83,27.63,28.35,35.26,4900.0,0,154,0.0,41.42
31.0,86.91,3.07,59.59,43.46,29.8,31.03,61.29,4900.0,6,95,0.0,48.06
28.85,89.64,5.9,2.04,36.47,27.86,28.14,75.77,8500.0,5,112,0.0,42.37
40.01,64.81,6.72,849.66,66.97,36.74,39.87,45.44,4900.0,14,153,4.0,64.97
33.27,67.04,0.62,266.06,43.05,30.7,34.8,49.93,3100.0,17,176,0.0,49.31
26.84,88.08,1.92,21.97,30.1,25.77,27.02,72.64,9200.0,23,132,0.0,40.46
40.38,54.47,0.5,780.03,59.5,37.95,43.86,61.69,4900.0,10,112,0.0,67.27
27.26,83.34,4.34,0.0,30.69,25.66,26.91,61.32,4200.0,19,119,0.0,36.1
26.0,81.66,0.51,48.34,27.73,24.47,26.53,78.19,9200.0,23,166,0.0,38.66
41.69,59.53,1.97,842.33,69.33,38.39,44.1,75.94,4900.0,14,107,4.0,72.58
36.63,63.42,1.52,642.3,52.31,33.97,38.82,36.26,4900.0,15,176,5.0,57.54
28.65,84.1,2.19,34.28,34.61,27.17,28.81,81.92,4900.0,6,168,0.0,43.41
28.14,83.39,2.34,11.42,33.02,26.55,28.17,47.07,9200.0,20,110,0.0,38.4
37.34,51.81,3.94,700.14,47.68,32.54,38.34,74.35,3100.0,9,146,0.0,57.41
43.7,45.21,1.92,903.09,63.39,38.11,46.18,58.26,4200.0,11,112,1.0,70.95
29.65,84.76,2.97,0.0,37.89,28.15,29.46,70.92,4200.0,23,134,0.0,45.11
41.15,47.92,1.09,856.8,56.99,36.8,44.2,40.42,4200.0,13,133,3.0,66.02
29.38,88.33,1.42,0.0,37.97,28.25,29.53,62.61,4200.0,4,171,0.0,45.83
27.3,81.58,4.88,0.0,30.59,25.52,26.85,72.88,3100.0,20,177,0.0,37.95
31.75,76.35,6.26,244.22,42.0,29.58,31.36,78.93,8500.0,17,136,0.0,47.84
27.59,80.52,1.42,73.23,31.16,25.88,28.06,45.69,9200.0,4,129,0.0,37.45
28.69,84.77,4.34,0.0,34.85,27.2,28.26,73.9,8500.0,2,140,0.0,41.66
29.44,85.39,2.06,0.0,37.37,28.01,29.45,43.95,9200.0,22,131,0.0,41.64
26.0,81.92,5.72,26.32,27.74,24.32,25.66,44.54,3100.0,4,96,0.0,32.48
28.53,76.22,1.52,0.0,32.78,26.17,28.61,60.82,4200.0,23,139,0.0,39.21
34.26,65.34,1.43,514.95,45.34,31.7,36.14,77.75,8500.0,16,137,0.0,55.1
29.31,88.76,0.5,30.61,37.84,28.35,29.86,71.38,4900.0,18,173,0.0,46.35
26.71,88.96,1.75,0.0,29.84,25.68,26.79,38.67,4200.0,18,95,0.0,37.77
28.56,92.59,1.65,0.0,36.16,27.87,28.68,80.51,9200.0,20,98,0.0,46.1
44.1,51.06,0.9,896.14,70.77,40.33,47.52,38.78,9200.0,11,146,1.0,70.88
34.56,69.54,4.2,530.05,48.48,31.98,35.3,58.09,4200.0,8,120,0.0,54.29
28.16,87.62,3.74,139.11,33.82,27.19,28.39,57.93,9200.0,0,110,0.0,42.98
28.38,75.08,2.91,181.61,32.23,26.23,28.87,75.75,3100.0,17,179,0.0,39.91
29.42,91.69,1.87,21.26,39.03,28.68,29.61,43.96,8500.0,20,129,0.0,43.76
26.83,84.12,1.7,3.01,29.71,25.32,26.92,44.07,3100.0,3,134,0.0,35.78
36.01,55.63,4.58,637.38,45.85,31.69,36.68,65.3,9200.0,9,166,0.0,52.66
29.19,82.28,0.79,24.21,35.82,27.53,29.61,45.91,3100.0,6,138,0.0,42.04
28.48,83.12,2.69,0.0,33.92,26.83,28.36,36.21,3100.0,21,176,0.0,39.08
28.28,82.71,1.01,0.0,33.27,26.59,28.47,77.36,4200.0,22,109,0.0,43.49
27.36,84.36,1.11,79.18,31.06,26.08,27.93,73.91,4900.0,0,106,0.0,41.95
32.03,67.8,2.05,474.96,39.71,29.59,33.52,75.17,3100.0,16,117,0.0,50.82
30.03,86.76,1.04,0.0,39.8,28.73,30.26,48.21,3100.0,23,130,0.0,44.86
26.94,84.71,3.54,0.0,30.04,25.48,26.73,57.56,4200.0,1,155,0.0,35.9
41.03,62.87,3.2,802.79,69.69,37.79,42.59,56.5,9200.0,10,114,0.0,69.11
33.38,68.9,0.95,506.2,44.21,31.57,35.51,40.64,4200.0,8,147,0.0,51.24
28.89,85.06,1.52,0.0,35.54,27.43,29.0,72.46,9200.0,6,130,0.0,42.83
30.22,90.57,2.13,0.0,41.77,29.31,30.23,70.97,4200.0,21,95,0.0,47.62
34.33,68.59,1.42,472.27,47.21,32.06,36.11,79.96,3100.0,16,164,0.0,58.05
35.36,67.9,1.11,475.82,50.42,33.11,37.32,72.6,9200.0,16,127,6.0,58.88
26.0,85.53,4.55,0.0,27.87,24.64,25.7,41.42,4200.0,1,95,0.0,31.73
30.58,86.0,2.43,4.03,41.54,29.2,30.53,79.14,4200.0,5,134,0.0,47.54
40.25,46.49,0.95,908.46,53.09,36.11,43.55,65.11,3100.0,13,164,3.0,66.63
26.0,85.07,2.36,6.29,27.85,24.61,26.03,77.9,9200.0,5,103,0.0,38.27
28.55,89.35,1.69,0.0,35.41,27.54,28.65,61.4,9200.0,1,155,0.0,44.3
27.46,85.8,3.82,0.0,31.53,26.11,27.19,71.16,4200.0,0,129,0.0,38.6
40.14,64.69,5.0,717.53,67.44,36.83,40.59,73.45,9200.0,9,92,0.0,67.4
26.0,86.06,0.88,0.0,27.89,24.69,26.19,68.16,3100.0,20,113,0.0,37.57
26.0,88.14,1.29,0.0,27.97,24.9,26.14,77.18,3100.0,4,108,0.0,39.2
27.8,88.24,2.86,0.0,32.85,26.69,27.69,62.39,8500.0,1,107,0.0,39.81
29.99,85.63,2.18,5.94,39.31,28.59,30.01,54.04,4900.0,21,153,0.0,44.41
36.32,63.47,1.93,642.06,51.24,33.51,38.27,45.33,9200.0,15,177,5.0,57.43
26.0,91.09,2.75,0.0,28.08,25.18,25.95,60.19,8500.0,1,124,0.0,36.76
39.33,51.92,2.6,748.63,53.93,34.7,41.08,75.51,9200.0,9,151,0.0,63.37
30.25,88.31,1.34,0.0,41.09,29.1,30.42,63.87,8500.0,1,90,0.0,47.05
37.06,58.25,0.84,706.22,50.56,34.44,39.89,69.67,4900.0,15,114,5.0,61.92
36.52,54.98,1.54,704.87,47.03,32.89,38.82,67.27,4900.0,15,134,5.0,57.63
26.0,89.31,1.83,9.02,28.01,25.03,26.13,65.79,9200.0,18,138,0.0,38.1
28.23,80.81,0.5,34.02,32.82,26.5,28.74,74.8,8500.0,6,178,0.0,42.4
30.85,83.44,3.3,0.0,41.58,29.18,30.54,37.99,3100.0,21,105,0.0,41.99
40.27,49.92,4.01,1018.39,55.58,35.38,41.77,72.38,4200.0,11,108,1.0,66.46
29.57,84.91,1.47,27.39,37.68,28.15,29.86,79.19,4200.0,23,112,0.0,47.31
40.13,50.75,1.73,773.85,55.74,35.62,42.47,33.98,4900.0,14,172,4.0,63.24
32.53,78.49,6.61,185.66,45.64,30.5,31.83,35.01,9200.0,7,114,0.0,45.19
28.28,87.91,1.07,0.0,34.26,27.13,28.49,47.69,8500.0,5,105,0.0,41.88
36.98,57.81,3.22,687.96,50.03,33.13,38.34,50.24,4200.0,9,143,0.0,57.3
28.77,86.32,0.59,0.0,35.46,27.45,29.07,64.04,3100.0,2,162,0.0,41.67
26.02,88.69,5.84,0.0,28.05,24.97,25.56,42.61,4900.0,18,90,0.0,33.65
34.69,72.26,0.77,457.08,50.48,33.21,36.83,76.13,8500.0,16,131,0.0,58.74
26.3,89.67,3.51,0.0,28.79,25.34,26.14,78.43,9200.0,6,108,0.0,39.1
28.68,89.62,0.73,66.68,35.88,27.92,29.33,62.3,8500.0,20,123,0.0,45.68
26.81,81.8,3.02,5.8,29.48,25.08,26.72,36.6,8500.0,19,169,0.0,33.9
28.09,78.47,1.16,2.42,32.1,25.99,28.27,74.52,4200.0,3,144,0.0,39.21
37.98,51.45,1.7,945.43,49.39,34.19,40.77,75.25,9200.0,13,107,3.0,62.84
28.68,88.04,0.67,0.0,35.55,27.53,28.97,77.12,9200.0,19,123,0.0,44.95
27.47,87.54,5.8,25.88,31.79,26.32,27.0,79.61,4900.0,21,178,0.0,40.0
39.21,53.42,0.75,883.41,54.58,36.48,42.66,73.79,8500.0,14,134,4.0,66.95
28.99,89.89,1.74,0.0,37.0,28.02,29.07,70.65,4200.0,23,95,0.0,45.1
28.48,76.18,0.5,245.63,32.65,27.16,29.91,46.21,9200.0,7,110,0.0,42.69
27.92,85.68,2.0,59.14,32.77,26.66,28.23,62.94,4900.0,20,159,0.0,40.69
39.65,55.72,4.52,736.59,57.83,35.2,40.35,57.16,4900.0,14,137,4.0,61.27
27.35,86.43,2.1,0.0,31.29,26.05,27.36,43.82,9200.0,21,128,0.0,36.66
31.25,85.61,4.1,0.0,43.88,29.8,30.74,62.28,8500.0,19,120,0.0,46.23
40.56,52.41,1.79,901.22,58.5,36.52,43.19,46.2,4200.0,13,99,3.0,66.46
38.47,61.05,0.85,524.77,57.49,35.52,40.8,62.88,4200.0,8,119,0.0,62.6
30.36,77.39,3.27,229.22,38.01,28.44,30.85,45.9,4900.0,7,107,0.0,42.53
32.84,68.58,4.17,406.91,42.37,30.05,33.38,62.57,3100.0,16,149,0.0,48.75
28.63,87.08,4.08,0.0,35.16,27.38,28.26,69.74,3100.0,1,177,0.0,43.16
26.93,83.12,0.5,9.59,29.87,25.36,27.26,76.77,4900.0,23,162,0.0,39.49
28.92,82.2,2.36,0.0,35.01,27.17,28.86,42.01,4900.0,2,104,0.0,38.73
29.3,71.36,1.25,269.76,33.68,27.12,30.5,77.54,3100.0,7,93,0.0,44.01
40.62,50.86,2.95,878.76,57.49,35.85,42.43,72.93,8500.0,11,152,1.0,67.41
28.13,87.65,2.0,0.0,33.74,26.95,28.16,82.7,9200.0,0,129,0.0,44.16
38.33,57.24,3.26,639.5,54.22,34.22,39.52,64.55,9200.0,9,98,0.0,58.76
28.73,87.95,0.56,4.78,35.69,27.59,29.08,64.26,4900.0,19,98,0.0,44.18
28.62,78.35,1.85,0.0,33.39,26.48,28.65,76.92,3100.0,2,115,0.0,41.43
27.79,84.79,4.27,0.0,32.28,26.33,27.43,61.34,9200.0,5,93,0.0,37.44
29.58,84.12,1.79,64.01,37.49,28.16,29.95,39.17,4200.0,6,170,0.0,42.18
30.98,87.2,3.39,50.48,43.48,29.79,30.89,38.82,8500.0,19,105,0.0,44.6
27.31,81.81,2.51,0.0,30.66,25.56,27.25,61.53,4900.0,22,104,0.0,38.52
29.81,75.47,1.05,227.14,35.9,27.99,30.95,63.96,9200.0,17,141,0.0,46.3
39.89,62.38,3.36,809.18,64.24,36.63,41.4,79.81,4900.0,10,158,0.0,69.34
29.83,82.92,7.93,34.24,37.98,28.17,28.7,78.79,3100.0,18,94,0.0,42.43
27.24,84.66,0.87,64.59,30.81,25.98,27.8,73.91,4900.0,4,109,0.0,41.38
29.34,87.43,3.27,39.23,37.59,28.18,29.29,57.62,3100.0,18,168,0.0,43.68
39.33,55.11,2.27,849.31,56.22,35.47,41.53,40.92,9200.0,10,107,0.0,63.47
28.53,78.26,0.5,0.0,33.15,26.38,28.81,69.66,4900.0,23,91,0.0,41.3
40.36,49.75,4.01,841.52,55.75,35.17,41.48,37.1,4900.0,11,102,1.0,60.59
37.62,55.64,2.08,667.66,50.81,33.67,39.51,37.9,4900.0,9,93,0.0,56.95
32.92,79.33,1.03,237.23,47.49,31.45,34.18,73.31,4900.0,7,131,0.0,55.75
30.41,80.86,4.33,0.0,39.22,28.48,29.88,77.58,3100.0,23,163,0.0,43.72
32.3,69.31,0.79,486.92,41.05,30.67,34.45,82.2,4200.0,8,150,0.0,53.97
27.64,83.15,3.9,0.0,31.64,26.01,27.34,74.26,8500.0,3,97,0.0,38.91
29.3,87.61,1.41,0.0,37.5,28.1,29.45,64.18,3100.0,4,156,0.0,44.29
29.02,81.56,2.62,71.93,35.15,27.34,29.22,71.21,3100.0,20,152,0.0,43.52
33.62,80.09,3.13,265.46,50.7,31.97,34.17,81.96,8500.0,7,98,0.0,55.22
26.01,86.47,3.88,0.0,27.94,24.75,25.81,46.74,4900.0,22,100,0.0,33.76
36.25,65.97,0.86,511.93,52.51,34.02,38.5,49.81,4900.0,8,131,0.0,57.59
40.26,57.76,3.76,772.16,61.76,36.2,41.42,35.69,4200.0,14,102,4.0,63.58
39.43,51.34,5.83,742.27,53.86,34.24,39.48,80.75,9200.0,14,125,4.0,62.19
35.78,59.34,0.5,610.43,47.09,33.67,38.62,79.37,3100.0,15,102,5.0,59.53
39.88,47.71,1.48,889.71,52.8,35.36,42.67,75.66,8500.0,13,101,3.0,64.98
27.9,76.71,3.35,257.31,31.37,26.03,28.53,43.67,4200.0,7,126,0.0,38.41
35.92,77.35,0.5,222.91,58.84,34.38,37.48,60.4,4200.0,17,163,7.0,59.39
37.31,58.28,2.47,660.36,51.43,33.62,38.99,41.16,8500.0,9,162,0.0,55.79
27.61,86.4,2.16,0.0,32.02,26.31,27.62,40.25,8500.0,19,141,0.0,35.95
27.38,78.95,3.62,4.99,30.49,25.35,27.16,40.61,8500.0,5,160,0.0,33.83
39.53,51.76,5.88,869.85,54.49,34.54,39.81,69.93,4200.0,11,91,1.0,61.16
27.69,80.58,1.51,0.0,31.42,25.8,27.78,40.11,4200.0,1,145,0.0,37.1
29.37,85.32,0.78,21.13,37.13,28.0,29.79,73.81,3100.0,6,149,0.0,45.25
37.56,59.3,1.68,665.62,52.94,34.27,39.7,32.32,9200.0,15,112,5.0,59.24
26.99,81.41,1.5,24.98,29.85,25.27,27.23,39.03,3100.0,2,129,0.0,36.13
42.05,43.92,1.72,924.44,56.79,36.59,44.74,69.54,8500.0,12,153,2.0,68.71
30.73,87.01,2.27,10.63,42.44,29.46,30.75,39.94,4900.0,2,174,0.0,45.56
32.91,72.31,3.83,207.14,44.18,30.27,33.05,79.0,4900.0,17,112,0.0,50.18
39.37,62.88,2.82,811.11,62.52,36.35,41.21,76.64,3100.0,10,118,0.0,68.29
37.24,82.42,2.81,299.03,69.44,35.85,37.95,32.94,8500.0,7,167,0.0,59.87
28.28,80.83,2.02,0.0,32.96,26.41,28.29,73.9,4900.0,5,179,0.0,39.92
26.75,81.52,4.95,27.2,29.32,25.02,26.46,64.44,4200.0,0,140,0.0,35.49
30.22,83.0,0.85,0.0,39.27,28.52,30.49,66.84,4200.0,0,158,0.0,45.96
28.42,88.75,4.95,0.0,34.85,27.34,27.91,66.52,4900.0,22,178,0.0,41.69
32.05,76.93,2.51,210.7,43.27,30.05,32.67,81.33,8500.0,7,120,0.0,51.76
26.54,85.35,5.06,0.0,29.12,25.16,26.13,34.52,4200.0,4,139,0.0,31.92
36.7,60.68,1.93,660.86,50.83,33.53,38.68,62.64,4900.0,15,109,5.0,57.72
40.62,59.21,5.52,845.79,64.49,36.63,40.99,37.83,4900.0,10,144,0.0,63.94
28.68,81.33,1.2,6.8,34.14,26.87,28.9,74.16,9200.0,4,170,0.0,42.94
26.01,82.3,3.15,29.8,27.77,24.39,26.03,40.34,9200.0,3,91,0.0,30.47
26.0,88.2,7.06,0.0,27.97,24.9,25.38,74.35,9200.0,5,114,0.0,34.97
40.01,54.85,1.52,903.1,58.44,36.56,42.86,76.56,4900.0,13,102,3.0,70.95
30.52,88.59,2.33,40.98,42.22,29.48,30.67,63.42,4900.0,21,159,0.0,48.01
32.02,87.01,2.33,43.8,47.59,30.8,32.17,73.07,9200.0,18,156,0.0,52.66
33.63,76.78,2.24,513.28,48.94,32.19,35.18,39.58,4900.0,8,147,0.0,54.66
41.81,56.95,5.74,868.65,67.31,37.41,41.99,71.05,8500.0,11,171,1.0,68.08
38.7,59.18,2.15,807.77,56.94,35.42,40.91,62.19,9200.0,10,164,0.0,64.12
41.31,48.56,2.22,961.76,58.04,36.52,43.76,42.83,3100.0,13,173,3.0,64.68
29.96,81.99,0.9,0.0,38.1,28.16,30.2,79.93,9200.0,22,153,0.0,45.94
35.11,55.14,1.77,639.31,43.11,31.35,37.1,66.09,4200.0,15,158,5.0,55.14
27.37,88.14,3.67,0.0,31.58,26.25,27.14,69.95,3100.0,0,172,0.0,40.06
43.17,50.33,3.7,999.81,66.35,38.1,44.7,74.01,9200.0,12,175,2.0,72.7
26.68,89.71,4.6,0.0,29.82,25.72,26.34,77.27,4200.0,22,148,0.0,39.7
28.26,81.35,5.51,0.0,33.0,26.44,27.64,43.55,8500.0,20,149,0.0,36.68
28.64,86.86,2.0,0.0,35.16,27.37,28.67,74.05,8500.0,20,172,0.0,42.74
42.52,49.02,2.87,887.49,62.69,37.32,44.35,72.64,4200.0,12,151,2.0,70.52
26.93,85.3,0.61,0.0,30.08,25.53,27.17,76.53,8500.0,1,105,0.0,41.03
26.85,81.91,1.19,13.31,29.57,25.15,27.08,34.11,4200.0,3,177,0.0,33.69
30.41,86.81,1.97,17.54,41.17,29.14,30.54,64.65,4200.0,5,157,0.0,46.96
28.81,80.53,2.63,34.15,34.34,26.96,28.87,78.08,3100.0,22,104,0.0,42.62
26.0,89.62,0.52,71.72,28.02,25.34,26.66,70.98,8500.0,4,178,0.0,40.36
28.95,86.07,0.66,41.16,35.97,27.75,29.49,34.99,4200.0,2,144,0.0,41.52
27.64,84.08,3.53,29.81,31.77,26.15,27.55,64.02,4200.0,0,124,0.0,39.88
28.93,88.32,1.06,7.6,36.43,27.83,29.21,41.34,3100.0,3,144,0.0,41.37
26.0,86.92,3.63,37.27,27.92,24.84,26.0,37.8,4900.0,19,103,0.0,32.66
27.4,87.39,3.22,0.0,31.56,26.2,27.23,70.24,3100.0,1,138,0.0,41.77
26.0,86.61,2.7,0.0,27.91,24.75,25.95,77.78,4200.0,4,172,0.0,38.22
29.26,86.23,1.41,0.0,36.99,27.91,29.4,40.65,3100.0,2,96,0.0,41.91
38.13,73.36,0.93,430.02,65.95,36.42,40.16,32.97,4200.0,8,119,0.0,63.19
28.63,85.11,4.73,0.0,34.76,27.19,28.13,75.43,3100.0,19,172,0.0,41.86
26.0,85.3,1.64,0.0,27.86,24.62,26.08,48.39,8500.0,5,138,0.0,35.19
31.35,75.85,2.36,154.69,40.54,29.15,31.84,38.57,9200.0,17,178,0.0,43.94
29.5,78.74,2.75,0.0,35.85,27.37,29.33,44.26,4900.0,5,105,0.0,38.53
26.0,82.46,5.99,0.0,27.76,24.34,25.5,73.22,4200.0,18,140,0.0,34.2
41.37,53.67,2.92,936.04,62.54,37.07,43.33,44.51,8500.0,11,161,1.0,65.78
41.07,53.11,3.61,806.56,60.93,36.34,42.33,78.37,4200.0,10,171,0.0,67.39
27.72,81.69,2.69,0.0,31.64,25.94,27.61,36.76,8500.0,1,169,0.0,36.06
38.61,51.34,1.01,813.96,51.25,35.0,41.59,34.53,8500.0,14,172,4.0,59.55
40.93,51.78,2.25,921.16,59.32,36.59,43.29,76.02,3100.0,11,131,1.0,68.8
37.46,51.11,0.5,950.74,47.66,35.53,41.37,59.03,4900.0,11,106,1.0,63.23
35.6,60.31,3.48,482.28,47.05,31.82,36.42,81.38,3100.0,8,152,0.0,54.84
28.64,88.24,2.15,3.37,35.44,27.51,28.67,42.23,8500.0,20,134,0.0,39.79
31.41,81.74,1.21,0.0,42.94,29.55,31.6,41.17,3100.0,23,166,0.0,45.75
27.24,86.99,2.85,5.55,31.08,26.02,27.18,38.63,3100.0,1,96,0.0,36.38
28.06,81.33,3.46,11.18,32.46,26.26,27.88,38.09,3100.0,21,116,0.0,36.41
31.12,84.49,2.53,53.91,42.95,29.66,31.25,70.21,8500.0,2,99,0.0,46.9
41.88,55.82,2.08,910.55,66.5,38.11,44.34,76.04,4900.0,11,123,1.0,72.55
36.07,64.98,1.8,711.08,51.25,33.66,38.28,68.6,4200.0,15,125,5.0,61.85
28.88,81.73,1.9,0.0,34.77,27.08,28.9,61.28,4200.0,20,114,0.0,40.81
28.22,87.61,3.37,81.67,34.0,27.17,28.34,44.0,4200.0,23,95,0.0,40.22
28.01,86.22,0.5,61.34,33.13,26.95,28.67,79.15,4900.0,0,113,0.0,45.88
27.32,79.12,3.32,26.94,30.37,25.34,27.25,49.96,4200.0,20,107,0.0,35.82
27.07,86.14,2.12,0.0,30.51,25.75,27.08,70.7,4200.0,2,176,0.0,40.08
26.42,84.0,2.69,0.0,28.75,24.91,26.35,40.66,4200.0,19,95,0.0,32.93
27.26,84.94,6.96,2.37,30.89,25.83,26.51,66.06,4900.0,1,118,0.0,35.86
33.34,59.18,2.69,493.91,40.08,29.7,34.57,43.41,8500.0,8,114,0.0,47.37
30.13,81.51,2.48,48.54,38.53,28.37,30.26,81.85,4200.0,18,144,0.0,46.16
40.88,53.53,2.31,897.48,60.57,36.73,43.15,50.54,3100.0,14,170,4.0,65.11
30.08,77.64,3.66,262.88,37.25,28.23,30.57,79.4,4900.0,17,135,0.0,46.68
41.52,57.32,1.38,823.56,66.48,38.21,44.3,43.66,4200.0,10,113,0.0,69.62
29.51,93.53,2.84,102.65,39.95,29.09,29.81,37.56,4200.0,22,164,0.0,45.56
37.46,57.4,2.89,745.32,51.37,33.69,39.11,39.17,9200.0,15,115,5.0,58.76
27.55,85.39,2.49,55.62,31.71,26.26,27.76,72.53,8500.0,21,117,0.0,40.92
36.57,71.94,2.33,451.02,57.8,34.3,37.86,44.22,3100.0,16,92,6.0,58.08
27.06,84.14,1.75,0.0,30.3,25.55,27.13,37.72,3100.0,4,164,0.0,36.33
41.11,47.31,2.04,930.04,56.38,36.15,43.59,75.18,3100.0,11,127,1.0,67.53
39.47,56.1,1.72,787.55,57.46,35.85,41.88,83.37,4200.0,10,150,0.0,67.36
39.68,52.29,0.6,850.18,55.38,36.97,43.22,77.32,9200.0,14,167,4.0,69.77
27.17,84.36,6.29,0.0,30.59,25.68,26.52,35.75,8500.0,2,140,0.0,33.71
30.69,88.27,2.81,0.62,42.76,29.54,30.53,56.99,4200.0,0,179,0.0,45.93
26.74,84.92,2.26,0.0,29.58,25.31,26.74,71.42,9200.0,19,137,0.0,38.91
39.16,59.84,3.01,697.97,59.18,35.49,40.61,59.07,8500.0,15,110,5.0,63.22
26.16,84.91,1.76,0.0,28.21,24.74,26.23,62.74,3100.0,1,143,0.0,37.69
30.04,85.15,1.58,0.0,39.31,28.57,30.14,69.89,4900.0,1,145,0.0,46.31
27.46,86.5,0.5,0.0,31.6,26.17,27.73,62.51,4200.0,2,148,0.0,41.56
34.52,73.93,3.53,243.84,50.78,32.07,34.81,76.6,8500.0,7,161,0.0,53.33
26.0,85.92,1.31,0.0,27.89,24.68,26.13,83.93,9200.0,23,140,0.0,40.12
37.73,48.56,4.91,820.58,47.03,32.48,38.5,76.93,4900.0,14,109,4.0,57.52
28.24,92.65,3.68,21.85,35.05,27.6,28.1,77.96,4900.0,6,175,0.0,42.44
28.74,91.19,1.77,48.59,36.45,28.02,29.07,66.97,4900.0,5,148,0.0,44.89
32.59,65.37,2.2,465.14,40.4,29.79,33.98,62.8,8500.0,8,160,0.0,48.49
27.05,82.64,2.56,27.35,30.11,25.44,27.13,33.28,4900.0,19,98,0.0,35.37
27.29,91.66,3.56,0.0,31.79,26.52,27.09,39.73,9200.0,0,90,0.0,38.45
33.53,72.26,3.68,207.4,46.29,30.87,33.7,41.18,3100.0,7,118,0.0,47.15
28.84,88.66,0.5,0.0,36.2,27.75,29.16,65.04,4200.0,22,152,0.0,43.97
